x (km),t (h),Density (veh/km),Speed (Km/h),Flow (veh/h)
470.69,9.883333333333333,15.338645418326692,100.4,1540
470.69,9.9,13.278855975485186,97.9,1300
470.69,9.916666666666666,16.199376947040502,96.3,1560
470.69,9.933333333333334,18.160095579450413,83.7,1520
470.69,9.95,24.35897435897436,46.8,1140
470.69,9.966666666666667,27.741935483870968,31,860
470.69,9.983333333333333,17.62711864,29.5,520
470.69,10,18.367346938775512,9.8,180
470.69,10.016666666666667,31.05590062111801,16.1,500
470.69,10.033333333333333,37.29903536977492,31.1,1160
470.69,10.05,23.48336594911937,51.1,1200
470.69,10.066666666666666,20.431654676258997,69.5,1420
470.69,10.083333333333334,15.120274914089348,87.3,1320
470.69,10.1,8.349146110056926,105.4,880
470.69,10.116666666666667,6.395348837209302,103.2,660
470.69,10.133333333333333,10.070493454179257,99.3,1000
470.69,10.15,8.637236084452974,104.2,900
470.69,10.166666666666666,12.09829867674858,105.8,1280
470.69,10.183333333333334,10.516772438803264,110.3,1160
470.69,10.2,10.284664830119377,108.9,1120
470.69,10.216666666666667,6.672678088367898,110.9,740
470.69,10.233333333333333,9.623797025371829,114.3,1100
470.69,10.25,5.4872280037842955,105.7,580
470.69,10.266666666666667,7.387387387387387,111,820
470.69,10.283333333333333,11.478599221789885,102.8,1180
470.69,10.3,8.619000979431929,102.1,880
470.69,10.316666666666666,7.000946073793756,105.7,740
470.69,10.333333333333334,14.58128078817734,101.5,1480
470.69,10.35,9.127789046653144,98.6,900
470.69,10.366666666666667,13.074565883554644,97.9,1280
470.69,10.383333333333333,7.846889952,104.5,820
470.69,10.4,10.266535044422508,101.3,1040
470.69,10.416666666666666,7.051909892262487,102.1,720
470.69,10.433333333333334,13.08411214953271,107,1400
470.69,10.45,6.133979015334947,123.9,760
470.69,10.466666666666667,12.16089803554724,106.9,1300
470.69,10.483333333333333,6.1919504643962835,96.9,600
470.69,10.5,8.704663212435234,96.5,840
470.69,10.516666666666667,11.60337552742616,94.8,1100
470.69,10.533333333333333,13.856812933025406,86.6,1200
470.69,10.55,8.738828202581926,100.7,880
470.69,10.566666666666666,11.594202898550725,96.6,1120
470.69,10.583333333333334,12.957157784743993,95.7,1240
470.69,10.6,11.406844106463875,78.9,900
470.69,10.616666666666667,10.025706940874036,77.8,780
470.69,10.633333333333333,12.64516129032258,77.5,980
470.69,10.65,17.362270450751257,59.9,1040
470.69,10.666666666666666,29.28348909657321,32.1,940
470.69,10.683333333333334,20.425531914893615,47,960
470.69,10.7,12.08935611038108,76.1,920
470.69,10.716666666666667,10.324483775811212,67.8,700
470.69,10.733333333333333,10.301953818827707,56.3,580
470.69,10.75,10.200364298724956,54.9,560
470.69,10.766666666666667,23.88888888888889,36,860
470.69,10.783333333333333,30.87248322147651,29.8,920
470.69,10.8,26.373626373626376,36.4,960
470.69,10.816666666666666,19.491525423728813,47.2,920
470.69,10.833333333333334,22.141560798548092,55.1,1220
470.69,10.85,17.479674796747965,49.2,860
470.69,10.866666666666667,24.285714285714285,28,680
470.69,10.883333333333333,18.18181818181818,15.4,280
470.69,10.9,32.65306122,9.8,320
470.69,10.916666666666666,32,5,160
470.69,10.933333333333334,76,5,380
470.69,10.95,33.50785340314136,19.1,640
470.69,10.966666666666667,47.82608695652174,18.4,880
470.69,10.983333333333333,31.578947368421048,39.9,1260
470.69,11,20,56,1120
470.69,11.016666666666667,21.68284789644013,61.8,1340
470.69,11.033333333333333,20.89552239,53.6,1120
470.69,11.05,13.884785819793205,67.7,940
470.69,11.066666666666666,23.65591397849462,37.2,880
470.69,11.083333333333334,22.525597269624573,29.3,660
470.69,11.1,23.711340206185568,19.4,460
470.69,11.116666666666667,22.92993630573249,15.7,360
470.69,11.133333333333333,36.477987421383645,15.9,580
470.69,11.15,35.91549295774648,28.4,1020
470.69,11.166666666666666,21.651376146788987,54.5,1180
470.69,11.183333333333334,21.875,57.6,1260
470.69,11.2,20.948616600790512,50.6,1060
470.69,11.216666666666667,18.766756032171585,37.3,700
470.69,11.233333333333333,33.76623376623377,15.4,520
470.69,11.25,39.05325443786983,16.9,660
470.69,11.266666666666667,28.855721393034827,20.1,580
470.69,11.283333333333333,24.82758620689655,29,720
470.69,11.3,20.4,50,1020
470.69,11.316666666666666,18.618618618618623,66.6,1240
470.69,11.333333333333334,17.637795275590552,63.5,1120
470.69,11.35,14.141414141414142,59.4,840
470.69,11.366666666666667,27.30627306273063,27.1,740
470.69,11.383333333333333,31.13772455089821,16.7,520
470.69,11.4,46.24277456647398,17.3,800
470.69,11.416666666666666,34.53237410071942,13.9,480
470.69,11.433333333333334,23.529411764705888,13.6,320
470.69,11.45,35.820895522388064,20.1,720
470.69,11.466666666666667,31.11111111111111,27,840
470.69,11.483333333333333,29.299363057324843,31.4,920
470.69,11.5,32.11267605633803,35.5,1140
470.69,11.516666666666667,41.379310344827594,23.2,960
470.69,11.533333333333333,44.44444444444446,11.7,520
470.69,11.55,44.89795918367345,9.8,440
470.69,11.566666666666666,27.272727272727273,13.2,360
470.69,11.583333333333334,50.70422535211269,7.1,360
470.69,11.6,31.501831501831496,27.3,860
470.69,11.616666666666667,25.104602510460246,47.8,1200
470.69,11.633333333333333,25.865209471766853,54.9,1420
470.69,11.65,21.463414634146346,61.5,1320
470.69,11.666666666666666,16.989567809239947,67.1,1140
470.69,11.683333333333334,15.725806451612902,49.6,780
470.69,11.7,36.065573770491795,18.3,660
470.69,11.716666666666667,26.900584795321635,17.1,460
470.69,11.733333333333333,36.63003663003663,27.3,1000
470.69,11.75,35.64356435643565,10.1,360
470.69,11.766666666666667,37.453183520599254,26.7,1000
470.69,11.783333333333333,27.118644067796605,41.3,1120
470.69,11.8,24.71042471042471,51.8,1280
470.69,11.816666666666666,21.722846441947564,53.4,1160
470.69,11.833333333333334,31.683168316831683,20.2,640
470.69,11.85,26.08695652173913,27.6,720
470.69,11.866666666666667,30.069930069930074,28.6,860
470.69,11.883333333333333,30.808080808080806,39.6,1220
470.69,11.9,30.68181818181818,17.6,540
470.69,11.916666666666666,32.59668508287292,36.2,1180
470.69,11.933333333333334,29.39958592132505,48.3,1420
470.69,11.95,29.44550669216061,52.3,1540
470.69,11.966666666666667,24.581005586592173,53.7,1320
470.69,11.983333333333333,30.136986301369863,43.8,1320
470.69,12,26.785714285714285,33.6,900
471.5,6,13.442325158946414,110.1,1480
471.5,6.016666666666667,10.017574692442883,113.8,1140
471.5,6.033333333333333,16.08738828202582,100.7,1620
471.5,6.05,26.07709750566893,88.2,2300
471.5,6.066666666666666,33.236994219653184,69.2,2300
471.5,6.083333333333333,17.184265010351968,96.6,1660
471.5,6.1,20.58823529411765,102,2100
471.5,6.116666666666666,16.281407035175878,99.5,1620
471.5,6.133333333333334,14.162679425837322,104.5,1480
471.5,6.15,23.75809935205184,92.6,2200
471.5,6.166666666666667,18.05128205128205,97.5,1760
471.5,6.183333333333334,23.966065747614003,94.3,2260
471.5,6.2,23.37375964718853,90.7,2120
471.5,6.216666666666667,20.395421436004163,96.1,1960
471.5,6.233333333333333,23.595505617977533,89,2100
471.5,6.25,21.621621621621625,96.2,2080
471.5,6.266666666666667,23.68715083798883,89.5,2120
471.5,6.283333333333333,17.69911504424779,101.7,1800
471.5,6.3,26.683608640406607,78.7,2100
471.5,6.316666666666666,16.966067864271455,100.2,1700
471.5,6.333333333333333,24.235807860262014,91.6,2220
471.5,6.35,18.386108273748718,97.9,1800
471.5,6.366666666666666,20.25052192066806,95.8,1940
471.5,6.383333333333334,24.970828471411906,85.7,2140
471.5,6.4,27.02050663449939,82.9,2240
471.5,6.416666666666667,15.492957746478872,99.4,1540
471.5,6.433333333333334,15.774099318403115,102.7,1620
471.5,6.45,25.89928057553957,83.4,2160
471.5,6.466666666666667,25.838509316770182,80.5,2080
471.5,6.483333333333333,30.892143808255657,75.1,2320
471.5,6.5,27.81774580335731,83.4,2320
471.5,6.516666666666667,21.502890173410407,86.5,1860
471.5,6.533333333333333,23.609534619750285,88.1,2080
471.5,6.55,17.689906347554633,96.1,1700
471.5,6.566666666666666,20.875420875420875,89.1,1860
471.5,6.583333333333333,26.117647058823533,85,2220
471.5,6.6,27.262313860252014,87.3,2380
471.5,6.616666666666666,15.353535353535351,99,1520
471.5,6.633333333333334,24.682814302191463,86.7,2140
471.5,6.65,23.690773067331673,80.2,1900
471.5,6.666666666666667,26.255707762557076,87.6,2300
471.5,6.683333333333334,24.55357142857143,89.6,2200
471.5,6.7,21.451787648970747,92.3,1980
471.5,6.716666666666667,16.701902748414376,94.6,1580
471.5,6.733333333333333,26.328502415458942,82.8,2180
471.5,6.75,23.820224719101123,89,2120
471.5,6.766666666666667,23.59679266895762,87.3,2060
471.5,6.783333333333333,15.50539745,101.9,1580
471.5,6.8,29.28039702233251,80.6,2360
471.5,6.816666666666666,31.86344238975818,70.3,2240
471.5,6.833333333333333,31.31868131868132,72.8,2280
471.5,6.85,29.74079126875853,73.3,2180
471.5,6.866666666666666,27.202072538860108,77.2,2100
471.5,6.883333333333334,29.35779816513761,65.4,1920
471.5,6.9,36.700336700336706,59.4,2180
471.5,6.916666666666667,32.012195121951216,65.6,2100
471.5,6.933333333333334,28.74617737003058,65.4,1880
471.5,6.95,29.85074626865672,60.3,1800
471.5,6.966666666666667,22.122571001494766,66.9,1480
471.5,6.983333333333333,29.372937293729372,60.6,1780
471.5,7,26.470588235294123,61.2,1620
471.5,7.016666666666667,26.622296173044926,60.1,1600
471.5,7.033333333333333,29.31937172774869,57.3,1680
471.5,7.05,31.15577889447236,59.7,1860
471.5,7.066666666666666,30.93922651933702,54.3,1680
471.5,7.083333333333333,28.769497400346623,57.7,1660
471.5,7.1,34.14634146341464,57.4,1960
471.5,7.116666666666666,31.746031746031747,56.7,1800
471.5,7.133333333333334,34.93150684931507,58.4,2040
471.5,7.15,25.418060200668894,59.8,1520
471.5,7.166666666666667,27.75919732441472,59.8,1660
471.5,7.183333333333334,28.47682119205298,60.4,1720
471.5,7.2,29.20962199312715,58.2,1700
471.5,7.216666666666667,31.71641791044776,53.6,1700
471.5,7.233333333333333,34.38596491,57,1960
471.5,7.25,25.92592592592593,59.4,1540
471.5,7.266666666666667,31.921824104234535,61.4,1960
471.5,7.283333333333333,29.845626072041174,58.3,1740
471.5,7.3,27.044025157232703,63.6,1720
471.5,7.316666666666666,29.88505747126437,60.9,1820
471.5,7.333333333333333,30.79416531604538,61.7,1900
471.5,7.35,31.064572425828967,57.3,1780
471.5,7.366666666666666,28.338762214983717,61.4,1740
471.5,7.383333333333334,26.77966101694915,59,1580
471.5,7.4,28.341384863123988,62.1,1760
471.5,7.416666666666667,32.59005145797599,58.3,1900
471.5,7.433333333333334,30.85106382978724,56.4,1740
471.5,7.45,30.92436974789916,59.5,1840
471.5,7.466666666666667,31.30148270181219,60.7,1900
471.5,7.483333333333333,31.10367892976589,59.8,1860
471.5,7.5,34.03441682600383,52.3,1780
471.5,7.516666666666667,33.641404805914966,54.1,1820
471.5,7.533333333333333,27.75919732441472,59.8,1660
471.5,7.55,35.22935779816514,54.5,1920
471.5,7.566666666666666,32.16783216783217,57.2,1840
471.5,7.583333333333333,28.09917355371901,60.5,1700
471.5,7.6,29.818181818181817,55,1640
471.5,7.616666666666666,36.802973977695174,53.8,1980
471.5,7.633333333333334,30.175438596491233,57,1720
471.5,7.65,30.034129692832767,58.6,1760
471.5,7.666666666666667,30.213464696223323,60.9,1840
471.5,7.683333333333334,28.034188034188038,58.5,1640
471.5,7.7,31.25,57.6,1800
471.5,7.716666666666667,35.37653239929947,57.1,2020
471.5,7.733333333333333,29.69004893964111,61.3,1820
471.5,7.75,33.333333333333336,55.8,1860
471.5,7.766666666666667,36.05313092979127,52.7,1900
471.5,7.783333333333333,30.19480519480519,61.6,1860
471.5,7.8,33.50253807106599,59.1,1980
471.5,7.816666666666666,34.54545454545455,55,1900
471.5,7.833333333333333,31.423290203327173,54.1,1700
471.5,7.85,29.30153322,58.7,1720
471.5,7.866666666666666,29.845626072041174,58.3,1740
471.5,7.883333333333334,26.306913996627323,59.3,1560
471.5,7.9,29.217391304347824,57.5,1680
471.5,7.916666666666667,33.271719038817004,54.1,1800
471.5,7.933333333333334,31.08108108108108,59.2,1840
471.5,7.95,26.729559748427672,63.6,1700
471.5,7.966666666666667,31.89964157706093,55.8,1780
471.5,7.983333333333333,33.80281690140845,56.8,1920
471.5,8,28.619528619528623,59.4,1700
471.5,8.016666666666667,26.37362637362637,63.7,1680
471.5,8.033333333333333,28.943089430894307,61.5,1780
471.5,8.05,24.620060790273556,65.8,1620
471.5,8.066666666666666,28.03149606299213,63.5,1780
471.5,8.083333333333334,28.769497400346623,57.7,1660
471.5,8.1,29.929577464788732,56.8,1700
471.5,8.116666666666667,27.722772277227726,60.6,1680
471.5,8.133333333333333,32.56637168141593,56.5,1840
471.5,8.15,27.979274611398964,57.9,1620
471.5,8.166666666666666,26.845637583892614,59.6,1600
471.5,8.183333333333334,28.37370242214533,57.8,1640
471.5,8.2,33.33333333333333,58.2,1940
471.5,8.216666666666667,31.316725978647685,56.2,1760
471.5,8.233333333333333,28.57142857142857,56.7,1620
471.5,8.25,29.31596091205212,61.4,1800
471.5,8.266666666666667,26.66666666666667,63,1680
471.5,8.283333333333333,27.652733118971057,62.2,1720
471.5,8.3,30.09708737864078,61.8,1860
471.5,8.316666666666666,29.16666666666667,62.4,1820
471.5,8.333333333333334,25.913621262458467,60.2,1560
471.5,8.35,28.938906752411576,62.2,1800
471.5,8.366666666666667,25.954198473282442,65.5,1700
471.5,8.383333333333333,23.70820668693009,65.8,1560
471.5,8.4,26.845637583892614,59.6,1600
471.5,8.416666666666666,34.04255319148936,56.4,1920
471.5,8.433333333333334,28.670120898100173,57.9,1660
471.5,8.45,26.776859504132233,60.5,1620
471.5,8.466666666666667,28.816466552315607,58.3,1680
471.5,8.483333333333333,28.619528619528623,59.4,1700
471.5,8.5,26.36986301369863,58.4,1540
471.5,8.516666666666667,25.58502340093604,64.1,1640
471.5,8.533333333333333,29.881154499151105,58.9,1760
471.5,8.55,29,60,1740
471.5,8.566666666666666,27.18446601941748,61.8,1680
471.5,8.583333333333334,29.153605015673985,63.8,1860
471.5,8.6,28.767123287671232,58.4,1680
471.5,8.616666666666667,32,55,1760
471.5,8.633333333333333,28.615384615384613,65,1860
471.5,8.65,27.177700348432055,57.4,1560
471.5,8.666666666666666,29.139072847682122,60.4,1760
471.5,8.683333333333334,26.24584717607973,60.2,1580
471.5,8.7,27.712854757929886,59.9,1660
471.5,8.716666666666667,28.28947368421053,60.8,1720
471.5,8.733333333333333,27.33333333333333,60,1640
471.5,8.75,24.959481361426253,61.7,1540
471.5,8.766666666666667,30.100334448160535,59.8,1800
471.5,8.783333333333333,34.02061855670103,58.2,1980
471.5,8.8,27.344992050874406,62.9,1720
471.5,8.816666666666666,30.10752688172043,55.8,1680
471.5,8.833333333333334,29.57746479,56.8,1680
471.5,8.85,28.474576271186443,59,1680
471.5,8.866666666666667,33.935018050541515,55.4,1880
471.5,8.883333333333333,25.49668874172185,60.4,1540
471.5,8.9,21.823204419889496,72.4,1580
471.5,8.916666666666666,24.858757062146893,70.8,1760
471.5,8.933333333333334,28.24675324675325,61.6,1740
471.5,8.95,34.21052631578947,53.2,1820
471.5,8.966666666666667,26.287744227353464,56.3,1480
471.5,8.983333333333333,22.39747634069401,63.4,1420
471.5,9,30.08264462809917,60.5,1820
471.5,9.016666666666667,26.292466765140322,67.7,1780
471.5,9.033333333333333,24.726134585289515,63.9,1580
471.5,9.05,26.384364820846905,61.4,1620
471.5,9.066666666666666,27.3015873,63,1720
471.5,9.083333333333334,26.43312101910828,62.8,1660
471.5,9.1,26.758147512864493,58.3,1560
471.5,9.116666666666667,25.806451612903228,62,1600
471.5,9.133333333333333,25.64102564102564,58.5,1500
471.5,9.15,24.956063268892798,56.9,1420
471.5,9.166666666666666,31.82640144665461,55.3,1760
471.5,9.183333333333334,25.38699690402477,64.6,1640
471.5,9.2,34.220532319391644,52.6,1800
471.5,9.216666666666667,33.64485981308412,21.4,720
471.5,9.233333333333333,15.686274509803926,10.2,160
471.5,9.25,45.07042253521128,7.1,320
471.5,9.266666666666667,60.273972602739725,7.3,440
471.5,9.283333333333333,31.39240506329114,39.5,1240
471.5,9.3,19.354838709677423,58.9,1140
471.5,9.316666666666666,25.517241379310345,58,1480
471.5,9.333333333333334,25.561312607944732,57.9,1480
471.5,9.35,27.09030100334448,59.8,1620
471.5,9.366666666666667,27.08333333333333,57.6,1560
471.5,9.383333333333333,24.522292993630572,62.8,1540
471.5,9.4,23.368740515933233,65.9,1540
471.5,9.416666666666666,26.12903225806452,62,1620
471.5,9.433333333333334,24.251497005988025,66.8,1620
471.5,9.45,29.25170068027211,58.8,1720
471.5,9.466666666666667,28.192371475953568,60.3,1700
471.5,9.483333333333333,32.212389380530965,56.5,1820
471.5,9.5,26.126126126126128,66.6,1740
471.5,9.516666666666667,24.858757062146893,70.8,1760
471.5,9.533333333333333,25.806451612903228,74.4,1920
471.5,9.55,20.412844036697248,87.2,1780
471.5,9.566666666666666,20.07255139056832,82.7,1660
471.5,9.583333333333334,11.574952561669829,105.4,1220
471.5,9.6,18.37606837606838,93.6,1720
471.5,9.616666666666667,14.822771213748661,93.1,1380
471.5,9.633333333333333,21.252796420581653,89.4,1900
471.5,9.65,14.129353233830845,100.5,1420
471.5,9.666666666666666,14.708886618998976,97.9,1440
471.5,9.683333333333334,15.490196078431373,102,1580
471.5,9.7,13.157894736842106,106.4,1400
471.5,9.716666666666667,14.922480620155039,103.2,1540
471.5,9.733333333333333,14.570858283433134,100.2,1460
471.5,9.75,18.2,100,1820
471.5,9.766666666666667,15.264187866927593,102.2,1560
471.5,9.783333333333333,14.462416745956233,105.1,1520
471.5,9.8,17.56311745334797,91.1,1600
471.5,9.816666666666666,18.39080459770115,95.7,1760
471.5,9.833333333333334,17.440543601359003,88.3,1540
471.5,9.85,17.37142857142857,87.5,1520
471.5,9.866666666666667,21.608040201005025,79.6,1720
471.5,9.883333333333333,26.190476190476193,67.2,1760
471.5,9.9,28.672566371681413,56.5,1620
471.5,9.916666666666666,32.71028037383178,21.4,700
471.5,9.933333333333334,28.57142857142857,7.7,220
471.5,9.95,30.188679245283016,26.5,800
471.5,9.966666666666667,23.015873015873016,50.4,1160
471.5,9.983333333333333,18.688524590163933,61,1140
471.5,10,25.041736227045075,59.9,1500
471.5,10.016666666666667,25.705329153605017,63.8,1640
471.5,10.033333333333333,25.894378194207835,58.7,1520
471.5,10.05,27.708703374777976,56.3,1560
471.5,10.066666666666666,26.885245901639344,61,1640
471.5,10.083333333333334,30.53173241852487,58.3,1780
471.5,10.1,25.45454545454545,66,1680
471.5,10.116666666666667,9.553478712357217,96.3,920
471.5,10.133333333333333,11.377245508982035,100.2,1140
471.5,10.15,12.714429868819375,99.1,1260
471.5,10.166666666666666,12.236710130391176,99.7,1220
471.5,10.183333333333334,17.824074074074076,86.4,1540
471.5,10.2,11.703239289446184,95.7,1120
471.5,10.216666666666667,13.052631578947368,95,1240
471.5,10.233333333333333,10.625,96,1020
471.5,10.25,10.180275715800637,94.3,960
471.5,10.266666666666667,9.989594172736734,96.1,960
471.5,10.283333333333333,13.656387665198238,90.8,1240
471.5,10.3,13.133640552995393,86.8,1140
471.5,10.316666666666666,14.454976303317535,84.4,1220
471.5,10.333333333333334,14.588235294117649,85,1240
471.5,10.35,17.910447761194032,67,1200
471.5,10.366666666666667,21.731123388581953,54.3,1180
471.5,10.383333333333333,30.50847457627119,41.3,1260
471.5,10.4,19.966159052453467,59.1,1180
471.5,10.416666666666666,24.958402662229613,60.1,1500
471.5,10.433333333333334,19.29595827900913,76.7,1480
471.5,10.45,22.17391304347826,46,1020
471.5,10.466666666666667,60.60606061,9.9,600
471.5,10.483333333333333,58.91472868217054,12.9,760
471.5,10.5,28.50574712643678,43.5,1240
471.5,10.516666666666667,23.734729493891802,57.3,1360
471.5,10.533333333333333,29.541595925297113,58.9,1740
471.5,10.55,19.154929577464788,71,1360
471.5,10.566666666666666,22.282608695652176,36.8,820
471.5,10.583333333333334,31.03448275862069,11.6,360
471.5,10.6,39.45578231292517,14.7,580
471.5,10.616666666666667,28.50241546,41.4,1180
471.5,10.633333333333333,22.592592592592588,54,1220
471.5,10.65,20.848056537102472,56.6,1180
471.5,10.666666666666666,32.666666666666664,30,980
471.5,10.683333333333334,35.2,12.5,440
471.5,10.7,37.30569948186528,19.3,720
471.5,10.716666666666667,40.81632653061224,14.7,600
471.5,10.733333333333333,37.94871794871795,19.5,740
471.5,10.75,35.75757575757576,33,1180
471.5,10.766666666666667,21.217391304347824,57.5,1220
471.5,10.783333333333333,20.754716981132074,63.6,1320
471.5,10.8,32.77108434,41.5,1360
471.5,10.816666666666666,36.17021276595744,9.4,340
471.5,10.833333333333334,48.148148148148145,10.8,520
471.5,10.85,46.55172413793104,11.6,540
471.5,10.866666666666667,51.612903225806456,12.4,640
471.5,10.883333333333333,41.66666666666666,7.2,300
471.5,10.9,28.481012658227854,31.6,900
471.5,10.916666666666666,22.134387351778656,50.6,1120
471.5,10.933333333333334,19.50413223140496,60.5,1180
471.5,10.95,22.183708838821488,57.7,1280
471.5,10.966666666666667,33.10657596371882,44.1,1460
471.5,10.983333333333333,23.613595706618966,55.9,1320
471.5,11,27.68670309653916,54.9,1520
471.5,11.016666666666667,32.41106719367589,25.3,820
471.5,11.033333333333333,38.095238095238095,16.8,640
471.5,11.05,33.96226415,10.6,360
471.5,11.066666666666666,40.65040650406504,12.3,500
471.5,11.083333333333334,23.866348448687354,41.9,1000
471.5,11.1,16.835016835016837,59.4,1000
471.5,11.116666666666667,21.829855537720707,62.3,1360
471.5,11.133333333333333,21.74578866768759,65.3,1420
471.5,11.15,21.221864951768488,62.2,1320
471.5,11.166666666666666,30.476190476190478,21,640
471.5,11.183333333333334,28.057553956834532,27.8,780
471.5,11.2,24.65753424657534,36.5,900
471.5,11.216666666666667,37.804878048780495,16.4,620
471.5,11.233333333333333,27.751196172248807,41.8,1160
471.5,11.25,24.615384615384613,58.5,1440
471.5,11.266666666666667,19.966722129783694,60.1,1200
471.5,11.283333333333333,23.776223776223773,57.2,1360
471.5,11.3,27.295285359801486,40.3,1100
471.5,11.316666666666666,22.222222222222218,38.7,860
471.5,11.333333333333334,25.706940874035986,38.9,1000
471.5,11.35,37.647058823529406,8.5,320
471.5,11.366666666666667,25.925925925925927,5.4,140
471.5,11.383333333333333,38.55421686746988,24.9,960
471.5,11.4,19.96086105675147,51.1,1020
471.5,11.416666666666666,21.390374331550802,56.1,1200
471.5,11.433333333333334,20.965058236272878,60.1,1260
471.5,11.45,21.748400852878465,46.9,1020
471.5,11.466666666666667,23.201856148491878,43.1,1000
471.5,11.483333333333333,22.608695652173914,23,520
471.5,11.5,14.814814814814815,16.2,240
471.5,11.516666666666667,30.039525691699605,25.3,760
471.5,11.533333333333333,23.325062034739453,40.3,940
471.5,11.55,20.069204152249135,57.8,1160
471.5,11.566666666666666,17.80415430267062,67.4,1200
471.5,11.583333333333334,21.612903225806452,62,1340
471.5,11.6,23.548922056384743,60.3,1420
471.5,11.616666666666667,20.83981337,64.3,1340
471.5,11.633333333333333,23.529411764705888,34,800
471.5,11.65,36.60714285714286,22.4,820
471.5,11.666666666666666,27.160493827160487,40.5,1100
471.5,11.683333333333334,36.66666666666666,18,660
471.5,11.7,35.593220338983045,23.6,840
471.5,11.716666666666667,32.786885245901644,24.4,800
471.5,11.733333333333333,27.54237288135593,47.2,1300
471.5,11.75,21.217391304347824,57.5,1220
471.5,11.766666666666667,29.83425414364641,36.2,1080
471.5,11.783333333333333,36.36363636363637,37.4,1360
471.5,11.8,25.29832935560859,41.9,1060
471.5,11.816666666666666,35.102040816326536,24.5,860
471.5,11.833333333333334,30.05780346820809,17.3,520
471.5,11.85,33.898305084745765,35.4,1200
471.5,11.866666666666667,24.95412844036697,54.5,1360
471.5,11.883333333333333,19.376026272578002,60.9,1180
471.5,11.9,22.73476112026359,60.7,1380
471.5,11.916666666666666,23.44582593250444,56.3,1320
471.5,11.933333333333334,29.65641952983725,55.3,1640
471.5,11.95,25.555555555555557,54,1380
471.5,11.966666666666667,24,62.5,1500
471.5,11.983333333333333,20.433436532507738,64.6,1320
471.5,12,26.384364820846905,61.4,1620
